date	open_issues	closed_issues	open_prs	closed_prs	ranking	area - admin	area - analytics	area - creation	area - general	area - iqp	area - library	area - markbook	area - marking	area - notifications	area - onboarding	area - student learning	area - users
2016-11-20	93	840	4	75	1483	11	9	328	210	213	103	7	22	101	105	388	63
2016-11-21	93	840	4	75	1483	11	9	328	210	213	103	7	22	101	105	388	63
2016-11-22	95	848	3	76	1680	111	9	327	210	211	103	7	22	101	105	388	163
2016-11-23	102	853	3	76	1389	221	9	227	210	211	103	7	22	1	105	388	273
2016-11-24	102	857	2	77	1386	220	9	227	210	211	103	7	22	1	105	388	272
2016-11-25	104	857	2	77	1486	220	9	327	210	211	103	7	22	1	105	388	272
2016-11-26	104	858	2	77	1486	220	9	327	210	211	103	7	22	1	105	388	272
2016-11-27	104	858	2	77	1486	220	9	327	210	211	103	7	22	1	105	388	272
2016-11-28	104	858	2	77	1486	220	9	327	210	211	103	7	22	1	105	388	272
2016-11-29	100	863	2	78	1482	220	9	325	210	211	103	7	22	1	105	388	271
2016-11-30	100	863	2	78	1482	220	9	325	210	211	103	7	22	1	105	388	271
2016-12-01	100	863	2	78	1482	220	9	325	210	211	103	7	22	1	105	388	271
2016-12-02	99	864	2	79	1482	220	9	325	210	211	103	7	22	1	105	388	271
2016-12-03	98	865	2	79	1382	220	9	325	210	211	103	7	22	1	105	388	271
2016-12-04	98	865	2	79	1382	220	9	325	210	211	103	7	22	1	105	388	271
2016-12-05	97	866	2	79	1382	220	9	325	210	211	103	7	22	1	105	388	271
2016-12-06	98	867	2	79	1582	220	9	325	210	211	103	7	222	1	105	488	271
2016-12-07	100	869	2	79	1691	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-08	105	871	2	79	1691	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-09	106	872	2	79	1692	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-10	107	872	2	79	1692	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-11	107	872	2	79	1692	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-12	110	872	2	79	1797	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-13	108	874	1	80	1696	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-14	108	875	1	80	1696	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-15	108	876	1	80	1795	220	9	325	210	211	103	7	122	1	305	388	271
2016-12-16	107	877	1	80	1695	120	9	325	210	211	103	7	122	1	305	388	171
2016-12-17	104	880	1	80	1595	120	9	325	210	211	103	7	122	1	305	388	171
2016-12-18	104	880	1	80	1595	120	9	325	210	211	103	7	122	1	305	388	171
2016-12-19	104	880	1	80	1595	120	9	325	210	211	103	7	122	1	305	388	171
2016-12-20	104	880	1	80	1595	120	9	325	210	211	103	7	122	1	305	388	171
2016-12-21	104	880	1	80	1595	120	9	325	210	211	103	7	122	1	305	388	171
2016-12-22	104	881	1	80	1695	120	9	325	210	311	103	7	122	1	305	388	171
2016-12-23	105	886	1	81	1595	120	9	325	210	311	103	7	122	1	205	388	171
2016-12-24	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-25	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-26	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-27	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-28	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-29	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-30	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2016-12-31	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2017-01-01	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2017-01-02	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2017-01-03	106	888	1	81	1495	120	9	325	210	311	103	7	122	1	105	388	171
2017-01-04	108	888	1	81	1506	120	9	336	210	311	114	7	122	1	105	388	171
2017-01-05	108	888	1	81	1506	120	9	336	210	311	114	7	122	1	105	388	171
2017-01-06	109	888	1	81	1507	120	9	336	210	311	114	7	122	1	105	388	172
2017-01-07	109	888	1	81	1507	120	9	336	210	311	114	7	122	1	105	388	172
2017-01-08	109	888	1	81	1507	120	9	336	210	311	114	7	122	1	105	388	172
2017-01-09	110	888	1	81	1508	120	9	336	210	311	114	7	122	1	105	388	172
2017-01-10	109	889	1	81	1507	120	9	336	210	311	114	7	122	1	105	388	171
2017-01-11	106	895	1	81	1504	120	9	435	110	211	113	7	222	1	105	386	171
2017-01-12	107	895	1	81	1604	120	9	535	110	211	113	7	222	1	105	386	171
2017-01-13	108	895	1	81	1605	120	9	535	110	211	113	7	222	1	105	386	171
2017-01-14	107	896	2	81	1605	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-15	107	896	2	81	1605	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-16	107	896	2	81	1605	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-17	107	896	3	81	1606	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-18	107	896	3	81	1606	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-19	107	896	3	81	1606	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-20	107	896	3	81	1606	120	9	535	110	211	113	7	222	1	105	387	171
2017-01-21	105	900	2	84	1454	120	9	384	110	211	113	7	222	1	105	386	171
2017-01-22	105	900	2	84	1454	120	9	384	110	211	113	7	222	1	105	386	171
2017-01-23	105	900	2	84	1454	120	9	384	110	211	113	7	222	1	105	386	171
2017-01-24	105	903	2	84	1354	120	9	284	110	211	113	7	222	1	105	385	171
2017-01-25	107	905	2	84	1369	125	9	384	110	211	113	7	122	1	105	285	171
2017-01-26	108	905	2	84	1419	125	9	434	110	211	113	7	122	1	105	285	171
2017-01-27	108	905	2	84	1419	125	9	434	110	211	113	7	122	1	105	285	171
2017-01-28	109	905	2	84	1419	125	9	434	110	211	113	7	122	1	105	285	171
2017-01-29	109	905	2	84	1419	125	9	434	110	211	113	7	122	1	105	285	171
2017-01-30	107	907	2	84	1418	125	9	433	110	211	113	7	122	1	105	284	171
2017-01-31	107	908	2	84	1518	225	9	433	110	211	113	7	122	1	105	284	171
2017-02-01	103	912	2	84	1408	125	9	433	110	211	113	7	122	1	105	284	171
2017-02-02	104	914	3	84	1460	125	9	383	110	211	113	7	222	1	105	284	171
2017-02-03	106	914	3	84	1520	125	9	443	110	211	113	7	222	1	105	284	171
2017-02-04	109	915	3	85	1621	125	9	493	110	211	113	7	222	1	105	334	171
2017-02-05	109	915	3	85	1621	125	9	493	110	211	113	7	222	1	105	334	171
2017-02-06	107	917	2	86	1620	125	9	493	110	211	113	7	222	1	105	334	171
2017-02-07	109	919	2	86	1780	135	9	493	110	211	113	7	222	1	105	184	121
2017-02-08	109	921	2	87	1730	135	9	493	110	211	163	7	222	1	105	184	121
2017-02-09	107	925	3	87	1635	135	9	443	110	211	163	7	222	1	105	189	121
2017-02-10	104	929	2	88	1483	135	9	393	110	111	163	7	222	1	105	189	121
2017-02-11	105	930	2	89	1438	135	9	443	110	111	163	7	122	1	105	239	121
2017-02-12	105	930	2	89	1438	135	9	443	110	111	163	7	122	1	105	239	121
2017-02-13	103	932	2	89	1238	135	9	443	110	111	163	7	122	1	5	239	121
